1973,December,6,Phi Gamma NuWomen's business sorority establishes local chapter. 
1973,,6,"Edith O. Wallace Humanities Building dedicated. (Update, Oct. 18, 1989, 4) "
1974,Fall,2,"Phi Delta Sorority pledges $10,000 to Annual Fund. Department of Puerto Rican Studies admits first students. "
1974,,2,School of Business graduate and undergraduate programs accredited by American Assembly of Collegiate Schools of Business. 
1974,1974-75,1,"B.A. in Judaic Studies approved by State Education Department.  Year abroad program in Israel offered by Dept. of Judaic Studies. (Undergraduate Bulletin, 1974-75, p. ????) "
1974,ADMINISTRATION,1,  Rehabilitation Service Program established. Enlarges role of Rehabilitation Services Advisor appointed in 1973. Replaced by Disabled Students Services Program in 1981. 
1974,"May 18, 1974",6,"–-Dedication of Agnes E. Futterer Memorial Lounge in the Performing Arts Center. (Dedication Program, Agnes E. Futterer Memorial Lounge folder, Archives Vertical File) "
1974,,6,"Phi Beta Kappa chapter officially installed at SUNYA. (Self Study for Reaccreditation, 1980, 5) "
1974,,6,"Hawley Library Murals by William Van Ingen restored by the Conservation of Historic and Artistic Works Program co-sponsored by the State University College at Oneonta and the New York State Historical Association of Cooperstown. (Tower Tribune, July 15, 1974, p. 1) "
1974,April 22,11,"Fuerza Latina (Latin Force) breaks away from EOPSA to form an independent organization and wins independent funding from the Student Association. (Maureen D. Griess, “Hispanics: An Anatomy of a Rift,” ASP, 4/30/74, p. 5)"
1975,,1,"Discontinued programs: Doctoral in astronomy, history, political economy, business education and instruction; Masters program in astronomy. "
1975,,2,"Departments of Astronomy, Speach Pathology & Audiology, Comparative & World Literature, Allen Collegiate Center, the Milne School, and the School of Nursing are scheduled to phase out. (Self Study for Reaccreditation, 1980, p. 6) "
1975,,3,President's Task Force on Priorities and Resources created.  President Louis T. Benezet resigns. 
1975,July 1,5,Emmett B. Fields assumes office of president.  Allen Collegiate Center closed. 
1975,,5,"Cartographic Remote Sensing Laboratory (Geography Dept.) established. Later known at the Geographic Information System and Remote Sensing Laboratory. (Centers & Institutes, 1982, 58) "
1975,,5,"Laboratory of Bioenergetics (Chemistry Dept.) founded. (Centers & Institutes, 1982, 57) "
1975,,5,Regional Advancement Service (School of Business) established to foster University/business community cooperation. 
1975,,6,"Glenn L. Bumpus Award established to honor excellence in students in the biological sciences in the performance and communication of undergraduate research and future promise as a professional biologist. The awards trustee was The SUNYA Foundation. Winners of the award initially received a $100.00 award and had their names inscribed on a departmental plaque carved by Ed Cowley. Winners were chosen by a committee made up of biology faculty and students. (Glenn Bumpus Award file, Alumni Association Records) "
1975,Fall,6,"University Libraries joins Association of Research Libraries (ARL).  Hotel Wellington houses 200 undergraduates. (Carillon, Oct. 1975, 1) The Alumni House-Conference Center opens. It is located on University Drive west across from the Dutch Quad parking lot. The architects were Richard Jacques Associates, Architects, mechanical engineering by Rist-Frost Associates of Glens Falls, solar consultant Burt-Hill Associates of Butler, PA, general contractor Reimherr and Schmidt of Schenectady, NY.  Construction of the solar power demonstration project was aided by Niagara Mohawk Power Corp. and the Atmospheric Sciences Research Center and a grant from the Electric Power Research Institute.  The 7,000 square foot building was designed to be partially heated by Revere solar collectors covering much of the steeply pitch (45 degree) south west facing (azimuth of 17.5 degrees west of south) roof. Heat storage is provided by two 8,000 gallon water tanks buried next to the building.  Two heat pumps are used to boost the energy capacity of the solar system and will assist in providing both heating and cooling. Back-up heating capacity is produced by an electric boiler. (A Technical Report on the Alumni House Conference Center, The University at Albany, Atmospheric Sciences Research Center, 1976, Alumni House-Conference Center folder, University Archives Vertical File)"
1976,,1,Environmental Studies Program discontinued. Interdisciplinary Computer Science/Applied Mathematics Program created. Ph.D. Approved 1982.
1976,,1,"University begins exchanged program with Moscow State University (MGU). Twenty years later it was the oldest continuous exchange program between a Russian and American University. MGU is Russia's most prominent research university, and the exchange in 1976 was the first link that MGU had with any American University. (Carol Olehowski, ""Moscow Trip Celebrates Twenty Years of Exchange,"" University Update, March 25, 1998, p. [3])"
1976,,5,"Institute for Mesoamerican Studies (Anthropology Dept.) established. (Centers & Institutes, 1982, 67)"
1976,,5,"Institute for Particle Solid Interactions (Physics Dept.) established. (Programs & Priorities, 1980-90, p. 62)"
1976,January 19,6,"""University at Albany"" is used on the masthead of the Tower Tribune, the University's internal newsletter, for the first time. The term was continuiously used on the masthead until September 1985 when the masthead, on the renamed University Update, reverted to the term ""State University of New York at Albany"". (Tower Tribune, January 19, 1976, p. 1; University Update, September 4, 1985, p. 1"
1976,,6,SUNY Trustees allow national affiliation for Greek organizations if membership policy is determined on the local level.
1976,,6,"Capital Partnership established by University Foundation to attract private support from the business community. (“The Capital Partnership,” Carillon, Spring 1984, p. 10)"
1976,June 18,6,"-–First annual Citizen Laureate Awards given to Ivar Giaever, Ph.D., Nobel Prize winner and biophysicist, of General Electric, and U. S. Representative Samuel S. Stratton. The Citizen Laureate Awards established by the University Foundation at the suggestion of its chair, Alan Iselin. Candidates for the award come from the four county region. The awards are give for sustained achievement in scholarly service and community service. The individual award is know as a “Laurie”. (News Releases, Citizens Laureate First Story folder, 1977, University Relations Subject Files)"
1977,Spring,2,"Alumni House opens. (Carillon, July 1976, 2-3) College of Arts and Sciences split into College of Humanities and Fine Arts, College of Science and Mathematics, College of Social and Behavioral Sciences. John Shumaker is named first dean of the College of Humanities and Fine Arts, Vincent Cowling heads the College of Science and Mathematics, and Richard Kendall heads the College of Social and Behavioral Sciences. (“Arts and Sciences Divisions Become Three New Colleges,” The Carillon, July-August, 1977, p. 1) "
1977,September,1,"-– Ph.D. in Chemistry temporarily suspended. (“Doctoral Program in Chemistry Suspended on Advice of Graduate Academic Council,” The Carillon, December 1977, p. 1 ) "
1977,,3,"President Emmett B. Fields resigns. (“Fields Resigns: O’Leary Named Acting President,” The Carillon, May-June, 1977, p. 1) "
1977,July,3,"Vincent O'Leary appointed acting president. (Ibid.)  Missions, Programs, and Priorities for Action issued. First major SUNYA planning document. (Self Study for Reaccreditation, 1980, p. 10) "
1977,,5,Center for Undergraduate Education (CUE) formed from Office of Undergraduate Studies and University College reorganization. 
1977,,5,"Institute for Biomolecular Stereodynamics (College of Science and Mathematics) established. (Programs & Priorities, 1980-90, p. 62) "
1977,,5,"Institute for Humanistics Studies formed by M. E. Grenander & Hugh MacLean. (Centers & Institutes, 1982, 40) "
1977,,5,"Institute for the Environment begun with federal funds. Discontinued in 1978 when funds cut. (ASP, Jan. 27, 1978, p. 7a) "
1977,,6,"Fall–First eight floors of Mohawk Tower reconverted into a dormitory. (“Mohawk Tower Back to Dorm,” The Carillon , July-August 1977, p. 1)"
1978,,1,"Intensive English Language Program (IELP) begins to assist international students to increase English language proficiency and increase knowledge of American culture. (A Ten Years of Worldly Advance,” Update, April 17, 1988, p. 1) "
1978,August,1,Interdisciplinary M.A. Program in Liberal Studies first offered. (Program flyer) 
1978,,3,Vincent O'Leary officially appointed President.  504 Taskforce on disabled students rights appointed. Reports 1980. 
1978,,3,Programs and Priorities issued for first time.  University Commission on Affirmative Action created. 
1978,,5,"Center for Biological Macromolecules (Depts. of Chemistry, Biology, & Physics) established. "
1978,,5,"Center for Government Research and Services (GSPA) created. Later becomes Center for Financial Management. (Centers & Institutes, 1982, p. 16) "
1978,,5,"Center for Women in Government (GSPA) created. (Centers & Institutes, 1982, p. 21) "
1978,,5,"Center for Writing created. (Centers & Institutes, 1982, p. 38) "
1978,,5,"Institute for Hemoproteins (College of Science and Mathematics) established. (Programs & Priorities, 1980-90, p. 62) "
1978,,5,"Institute for Particle Solid Interactions (Physics Dept.) founded(?)  Institute for Traffic Safety Management and Research founded. (Centers & Institutes, 1982, 72 or 77)  Psychological Service Center established (opens doors to public Feb. 1, 1979) as a community outreach program. "
1978,February,6,"Reconbinant DNA Research Facility receives final equipment to make it operable. (ASP, 2/7/78, p. 1) "
1978,Fall,6,"Pittman Hall leased from St. Agnes School in Loudonville for 75 transfer students. (ASP, August 3, 1978, ) "
1978,March 1,10,"WCDB, campus FM station, begins broadcasting. Call letters stand for Capital District Broadcasting. (ASP, 9/2/77, p. 7) "
1978,May 5,10,"First Fountain Day celebration begun as part of Mayfest. Originally took place on Human Awareness Potential Day (HAP Day). Fred Brewington, ’79, and Peter Galasso, ‘78, respectively Vice President and President of the Student Association are generally credited as the originators of the idea for Human Awareness Potential Day, and by implication the turning on of the campus fountains as a major event. (Arron Smith, ""Human Awareness Program Podium Beer Blast Friday,"" ASP, May 2, 1978, p. ; Kendall Birr, Tradition of Excellence, pp. 204-5; Lisa James, A Fountain/HAP Day Honors its Traditions,” Update April 20, 1994, p. 1) More recent information suggests that Philip Mussman '78, and a group of his friends in a club that played fight songs at football games, originated the idea for Fountain Day as a major student event. (Victor Williams, ""Fountain Day: Then and Now,"" The Student Voice, April 2002, p. 28)"
1979,,2,School of Library Science renamed School of Library and Information Science. 
1979,,1,Chinese Student Exchange Program negotiated.  Capital District Humanities Program launched. 
1979,,5,Center for Professional Development and Continuing Education Research established. 
1979,,5,"Center for Staff Development (School of Social Welfare) founded. (Centers & Institutes, 1982, p. 68) "
1979,,5,"Institute for Renaissance Interdisciplinary Studies formed. (Centers & Institutes, 1982, p. 41) "
1979,,6,"First annual Martin Luther King Jr. Black History Month Luncheon.  Christopher DeCormier Scholarship Fund first awarded in 1979 to Rosalie M. Robertson, a Master’s Degree candidate with combined fields of anthropology and archeology. The fund, which contained over $21,000 from 425 donors at the time of the first award, was named in honor of Christopher DeCormier, a graduate of the University, who died in 1977 of cancer. The award will be given to undergraduates and graduate students studying the Mayan language and culture under the direction of the Institute for Mesoamerican Studies. (Christopher DeCormier Scholarship Fund brochure, Christopher DeCormier Scholarship Fund folder, Archives Vertical File) "
1979,October 13,6,"-– Downtown Campus officially named and rededicated. The rededication marked the completion of a $1,000,000 program of restorations to Draper and Richardson Halls, the move of the Schools of Criminal Justice, Library and Information Science, and Social Welfare to the restored buildings. The first degree granting departments of the University housed on the Downtown Campus since the 1960's. A further $1,466,000 was scheduled to be spent on modernizing Hawley Library, Husted, Page and Milne Halls. (“State University’s Downtown Campus Marks 70th Anniversary,” News Release 79-156, Downtown Campus folder, University Relations Subject Files) "
1979,December 19,6,"-–Gallery of Honor for winners of Distinguished Faculty Awards opened on the first floor, east entrance, to the Administration Building. In 1998 (?) the Gallery photos were moved to the President’s Lounge on the second floor of the University Libraries. The original idea for the Gallery came from Professor James Corbett. (Gallery of Honor folder, University Relations Subject Files) "
1979,,10,"Zeta Beta Tau national fraternity established Beta Tau Colony on campus. (ASP, Feb. 13, 1979, p. ; Ibid., 3/16/79, p. 3a) "
1979,,10,"Omega Psi Phi (OPP), black national, seeks campus chapter. (ASP, 3"
1980,,2,Department of Public Affairs and Policy created.  College of Humanities becomes College of Humanities and Fine Arts. 
1980,,1,"B.A. in Asian Studies added. (""From Honors Programs to Faculty Mentoring”, Update Special Report, [Sept. (?), 1989] vol. 12, no. 25, p. 3) "
1980,,1,B.S. in Computer Science and Applied Mathematics added. (Ibid.)  B.S. in Computer Science added. (Ibid.) 
1980,,1,"Ph.D. in Philosophy terminated. (Programs & Priorities, 1980-90, p. 53) "
1980,,1,"Liberal Education Advancement Program (LEAP) instituted. 300 students given broad courses taught by leading faculty. Leads to General Education Program in 1982. (Programs & Priorities, 1980-90, p. 34) "
1980,,1,"Professional Development Program (Rockefeller College) established.  Undergraduate second field in Library & Information Science approved. (Rockefeller College... Progress Report, 1988-89, p. 33) "
1980,,5,"Center for Disaster Management (School of Business) established. (Centers & Institutes, 1982, p. 72) "
1980,,5,"Center for Educational Research and Policy Studies (School of Education) created. (Centers & Institutes, 1982, p. 10) "
1980,,5,Center for Financial Management (School of Business) established.  Center for Organization and Policy Studies (Institute for Government and Policy Studies) founded. 
1980,,5,Center on Minorities and Criminal Justice (School of Criminal Justice) established. Successor to Training Program in Criminal Justice founded in 1977. The center's activities ceased in 1982. 
1980,,5,"Institute for Government and Policy Studies (Graduate School of Public Affairs) founded. (Centers & Institutes, 1982, p. 15) "
1980,,6,"Degrees awarded: Bachelors ??????,Masters 1068, Doctorates 115. (Programs & Priorities, 1980-90, p. 54) "
1980,May,6,"Herbert Walther Memorial Scholarship awarded for the first time to Roberta Glares, Thomas King, Elise Kleinwaks. The scholarship was in honor of Herbert Walther, B.A.’60, M.A. ‘61, a teacher at Malverine High School, NY, who died suddenly in 1975. Funds were contributed by his students and fellow teachers to honor “outstanding achievement by an upper level undergraduate or graduate student in the area of Criminal and/or Constitutional Law.” (Quote from letter, Sorrell Chesin to Roberta Glares, April 18, 1980; note about first award, Marsha Johnson McCarthy to Glares, May 17, 1980, Herb Walther Memorial Scholarship folder, Alumni Association Records) "
1980,September,7,"Edna Craig Memorial Scholarship announced with $160,000 endowment from the will of Edna Craig, Class of 1921. The fund was established to allow seniors to complete their education, to assist deserving students and other educational objectives. (""Craig Endowment,"" The Carillon, September 1980, p. 3)"
1981,,2,"Department of Puerto Rican, Latin American and Caribbean Studies organized. "
1981,April 22,2,"Division of Physical Education, Athletics and Recreation created.  Nelson A. Rockefeller College of Public Affairs and Policy created by the SUNY Board of Trustees. Originally composed of School of Criminal Justice, School of Social Welfare, School of Public Affairs. (See News Release of Robert Perrin, Vice Chancellor for University Affairs and Development, Rockefeller College and Institute folder, 1980-82, Vincent O’Leary Records, Box 72, Office of the President Records; Programs & Priorities, 1980-90, p. 8.) "
1981,,1,"Ed.D. in Counseling and Personnel Services terminated. (Programs & Priorities, 1980-90, p. 53) "
1981,,1,"Ph.D. in Chemistry restored.  Ph.D. in Counseling Psychology introduced. (Programs & Priorities, 1980-90, p. 53) "
1981,,1,"B.A./M.L.S. Program Offered. (Rockefeller College...Progress Report, 1988-89, p. 33) "
1981,,3,Disabled Students Service Program title adopted for Rehabilitation Service Program created in 1974. 
1981,,5,"Center for Economic Research established.  Center for Social and Demographic Analysis (College of Social and Behavioral Sciences) founded. (Centers & Institutes, 1982, p.12; Programs & Priorities, 1980-90, p. 62) "
1981,,5,"Decisions Techtronics Group (Graduate School of Public Affairs) created. Film and Television Documentation Center founded. Produces Film Literature Index. (Centers & Institutes, 1982, 76) "
1981,,5,"Institute for Northeast Anthropology founded. Originally called Institute for Native Northeastern Studies. (Centers & Institutes, 1982, 66)"
1981,April 22,5,"Institute for Small Business Research (School of Business) established. Nelson A. Rockefeller Institute of Government founded by SUNY Board of Trustees. Provost of Rockefeller College heads Institute. (See News Release of Robert Perrin, Vice Chancellor for University Affairs and Development, Rockefeller College and Institute folder, 1980-82, Vincent O’Leary Records, Box 72, Office of the President Records; Centers & Institutes, 1982, 79) "
1981,February 13-20,6,"Psychological Assessment Laboratory opens.  First Annual World Week held. Event conceived by President O’Leary and coordinated by Dean of Undergraduate Studies Helen Desfosses celebrates ethnic distinction. (Felecia Berger, “World Comes to SUNY,” ASP, Feb. 5, 1982, p. 3) "
1981,,6,"Degrees awarded: Bachelors , Masters 978, Doctorates 93. (Programs & Priorities, 1980-90, p. 54) "
1981,,6,"Honorary Degrees awarded for the first time since the 1920's at Commencement. Permission given by SUNY Board to award honorary degrees. First recipients at SUNYA are Domaso Alonso, poet, author and professor emeritus at the University of Madrid, Isaac Bashevis Singer, a Nobel Prize winner in literature, and Arthur M. Bueche, a General Electric vice president and former chief of the research and development center. (University News, March 18, 1981, p. 1) "
1981,,6,"College of Science and Mathematics begins publishing undergraduate students research in the Journal of Undergraduate Research. (Programs & Priorities, 1980-90, p. 45) "
1981,,4,"Movie “Rollover” filmed at SUNYA. (Carillon, June 1, 1981, 1)  Fall–Second Circle Club formed by Alumni Association for alumni with relatives attending the University. (Carillon, April 1982, p. 11) "
1982,GIFTS,1,"  B.A. in Criminal Justice approved. (“From Honors Programs to Faculty Mentoring”, Update Special Edition, [Sept. (?) 1989] vol. 12, no. 25, p. 3) "
1982,,1,"Certificate of Advanced Study in Court Systems Management introduced. (Programs & Priorities, 1980-90, p. 53) "
1982,,1,"D.A. in Humanities approved by SUNY Board of Trustees for introduction in September 1983. This was the first doctorate of arts in humanistic studies in the country according to the University News. (University News, Oct. 6, 1982, p. 1) "
1982,,1,"M.A. in Fine Arts approved. (""Interdisciplinary Endeavors,"" University at Albany Update: Special Report (Vol. 12, no. 24), p. [3]) "
1982,,1,"M.A. in Public History approved.  M.P.A./J.D. in Public Administration and Law, also known as the ""3 + 3"" SUNYA/Albany Law Program established. (Programs & Priorities, 1980-90, p. 53) "
1982,,1,"M.F.A. in Studio Art introduced. (Programs & Priorities, 1980-90, p. 53) "
1982,,1,"M.R.P. in Regional and Urban Planning introduced. (Ibid.)  Ph.D. in Computer Science introduced. (Programs & Priorities, 1980-90, p. 53) "
1982,Fall,1,"Ph.D. in Pathology approved??????????????  General Education Program instituted.(Programs & Priorities, 1980-90, p.37) Required students to complete 6 credit units in each of six areas: symbolics, natural sciences, social sciences, literature and fine arts, world cultures, and values. Students must also complete a writing course. (Undergraduate Bulletin, 1982-83, p. 34) "
1982,,3,"Office of Minority Student Services established. Carl Martin was appointed acting director of the office. (""Minorities Office is Organized,"" University News, October 6, 1982, p. 1) "
1982,,5,"Albany Institute for Communications Research created by combining existing survey research facilities on campus. The Institute brings together faculty from the Departments of Rhetoric and Communication, Sociology, and the Dean of the College of Social & Behavioral Sciences, John Web. (Mathew Maquire, “University Creates New Polling Unit,” University News, Oct. 27, 1982, p. 1 & 3) "
1982,,5,"Center for Stress and Anxiety Disorder (Psychology Departments) founded. A joint SUNYA/Albany Medical Center project. (Centers & Institutes, 1982, p. 60) "
1982,,5,Criminal Justice Research Center renamed Michael J. Hindeling Criminal Justice Research Center. 
1982,,5,"Institute of Archeological Studies inaugurated. (Centers & Institutes, 1982, p. 42) "
1982,,5,"Institute of Gerontology renamed Ringel Institute of Gerontology on receiving permanent endowment from Stanley and Rhoda Ringel. (Centers & Institutes Directory, 1982, p. 36) "
1982,,6,"Degrees awarded: Bachelors , Masters 967, Doctorates 111. (Programs & Priorities, 1980-90, p. 54) "
1982,,6,"University at Albany Fund, Inc. created from merged University Foundation, Benevolent Association and Annual Fund of the Alumni Association as central fund-raising arm. "
1982,April,6,"Hawley Library becomes Graduate Library for Public Affairs and Policy (GLPP). (Christine McKnight, ""Hawley Assumes New Role As A Public- Policy Library,"" University News, March 2, 1983, p. 1 & 3) "
1982,February 11-20,6,"first World Week. President Vincent O’Leary conceives the idea, Helen Desfosses serves as the first Coordinator. (ASP, Feb. 5, 1982, p. 3) "
1982,March,6,"Announcement that GE will donate $75,000 microprobe to be built in the University's Nuclear Accelorator Laboratory. Only the third microprobe in the United States. The microprobe will be used to design smaller faster microchips. (""Albany, GE Join in Microbeam Research,"" University News, March 17, 1982, p.1) "
1982,April,6,"Purple & Gold Service Group formed by President Vincent O’Leary & the Alumni Association to assist the University and the Alumni Association in service activities such as guiding tours, assisting hosting events, and working with freshmen. Membership in Purple & Gold was open to juniors & seniors. The first members we inducted in October 1982. (""Purple and Gold Formed for Service,"" University News, April 14, 1982, p. 3, and ""Purple and Gold Inducts Members,""Ibid., October 27, 1982, p.2)"
1982,Spring,6,"Michael Corso elected Student Association president for 1982/83, first disabled Student Association president(blind). (""Sightless, He Leads Students at Albany,"" University News, November 17, 1982, p. 1 & 3) "
1982,,6,"Minority Recruitment Program initiated to increase minority enrollment. (Programs & Priorities, 1980-90, p. 41) "
1982,Fall,6,"Mean SAT Scores of Traditional Freshmen is 1,123. (Programs & Priorities, 1980-90, p. 26) "
1982,September 24,6,"The University Libraries celebrates the acquisition of its millionth volume. The millionth volume was The Complete Presidential Press Conferences of Franklin Delano Roosevelt, a multi-volume set. The 999,999th volume was Isaac Bashevis Singer's One Day of Happiness illustrated by Richard Callner. (Gillian Combs, ""It Happened,"" University Libraries Newsletter, Spring 1983, No. 4, p. 1) "
1982,December,6,"New York State's 1981 drinking law raising the drinking age to 19 goes into effect. (""Liquor Law Policy: Firm Enforcement,"" University News, December 8, 1982, p. 1 & 4) "
1982,April,7,"Raymond Falconer Trust Fund established by Gertrude Thompson to support atmospheric research & education in the Adirondacks, particularly the natural history lectures at the Whiteface Mountain Field Station and the University at Albany Campus and to establish a Ray Falconer Chair at the University. ()(""Trust to Support Research, University News, May 5, 1982, p. 1 & 4; Ray Falconer Fund brochure, University at Albany Foundation folder, n.d., Raymond Falconer Papers, University Archives) "
1982,Fall,7,"Music Department receives a Steinway “Model M” grand piano from Sara and Alfred L. Green of Menands. (“Steinway Grand is Gift to University,” University News, Oct. 27, 1982, p. 4) "
1983,,1,"B.A. in Latin American Studies offered. (""From Honors Programs to Faculty Mentoring,” Update Special Edition [Sept. (?), 1989], vol. 12, no. 25, p. 3) "
1983,,1,"Certificate of Advanced Studies in Public History introduced. (Programs & Priorities, 1980-90, p. 53) "
1983,,1,Certificate of Advanced Studies in Russian Translation introduced. (Ibid.) 
1983,,1,Graduate Certificate in Advanced Public Management introduced. (Ibid.)  Graduate Certificate in Regulatory Economics introduced. (Ibid.) 
1983,,2,"Department of Rhetoric and Communications renamed Department of Communication and shifted from the College of Humanities and Fine Arts to the College of Social and Behavioral Sciences. (""ROC Transfers to New College,"" University News, March 9, 1983, p. 1) "
1983,,2,Department of Health Counseling and Services (Division of Student Affairs) created. 
1983,Fall,2,"School of Business reorganizes into six academic department: accounting, finance, human resources and organizational administration, law, management science, and marketing. (""Business School Reorganizes,"" University News, October 5, 1983, p. 3) "
1983,September 15,1,Nelson A. Rockefeller College Inaugural Convocation. Public Service Training Program established. 
1983,,3,"Vice presidential Division of Student Affairs created. (Programs & Priorities, 1980-90, p. 10) "
1983,Summer,3,"First African-American vice president appointed, Frank Pogue, Division of Student Affairs. (""Pogue is New Vice President,"" Summer News, August 10, 1983, and ""Pogue is Student Affairs Vice President,"" University News, September 14, 1983, p. 1 & 2) "
1983,,3,"The Development Center for Business established in the Division of University Affairs as one of 26 units established by SUNY Central to stimulate business in New York. ""Blount Heads New Center for Regional Development,"" University News, December 14, 1983, p. 3) "
1983,,3,"Department of Health & Counseling Services formed in Division of Student Affairs. The Department includes the University Counseling Center, University Health Center, Middle Earth Drug Education & Crisis Intervention Program, and Five Quad Volunteer Ambulance Service. (Division of Student Affairs Five Year Plan, 1989-1994, p. 73) "
1983,,5,"Center for German Speech Islands in America (German Department) founded. (Programs & Priorities, 1980-90, p. 62) "
1983,,5,"Development Center for Business (University Affairs Division) created.  Institute for Archaeological Studies established. (Programs & Priorities, 1980-90, p. 62) "
1983,,5,Michael J. Hindelang Criminal Justice Research Center (Rockefeller College) associated with SUNYA. The Center was originally established in 1972.(Ibid.)
1983,,5,"Thunderstorm Analysis Center (Earth Sciences Dept.) established. (Programs & Priorities, 1980-90, p. 62) "
1983,January,6,"Writers Institute at Albany created by William Kennedy.  Announcement of the renamed Reno Knouse Fund by University Foundation to honor the late professor emeritus of marketing. The fund was initially established in 1972 by Knouse to support lectures, workshops, seminars and symposia for the business community. (""Fund Renamed to Honor Knouse,"" University News, January 26, 1983, p. 2) February 2--First annual Clifton Thorne Lecture given by Morris Abrams on the topic ""Navigating Between Scylla and Charybdis: The Hard Choices of the President's Commission on Medical Ethics."" (""Thorne Lecturer Discusses Ethics,"" University News, January 26, 1983, p. 2) "
1983,April 25,6,"First annual Ringel Forum speech given by Bernice L. Neugarten on the topic ""New Perspectives on Aging and Social Policy."" (Neugarten Gives 1st Ringel Lecture,"" University News, April 20, 1983, p. 3) "
1983,,6,"Degrees granted: Bachelors , Masters 979, Doctorates 117. (Programs & Priorities, 1980-90, p. 54) "
1983,July 1,6,"–University at Albany Fund established. (“University at Albany Fund Established,” Carillon, Spring 1984, p. 1) "
1983,Fall,6,"Mean SAT scores of traditional freshmen 1,110. (Programs & Priorities, 1980-90, p. 26) "
1983,February,6,"  -–Mary W. Norton Scholarship Fund established in the Benevolent Association as per the will of Mary W. Norton, Class of 1916. Scholarships were awarded to needy students in small amounts totaling $300.00. (Memo on the Mary W. Norton Scholarship Fund, 1/07/85, Mary W. Norton Scholarship Fund folder, Alumni Association Records) "
1983,Fall,6,"Classics Department given Greek Corinthian pottery and terracotta figurines by Roger Seymour. (""Classics Department Acquires Ancient Greek Artifacts,"" University News, December 7, 1983, p. 3) "
1984,,1,"B.A. in Computer Science added. (“From Honors Programs to Faculty Mentoring,” Update Special Report, [Sept. (?), 1989] vol. 12, no. 25, p. 3) "
1984,,1,"D.A. in Humanistic Studies is introduced for inter-disciplinary programs in Humanities. (Programs & Priorities, 1980-90, p. 53) "
1984,,1,Graduate Certificate in Latin American and Caribbean Studies introduced. (Ibid.) 
1984,,1,M.S. in Business Education terminated. (Ibid.)  M.S. in Distributive Education terminated. (Ibid.) 
1984,Fall,1,"Ph.D. in Social Welfare introduced. (Ibid., Carla Park, ""New Ph.D. To Fill Gap,"" University News, February 1, 1984, p. 1) "
1984,,1,"B.A./L.L.D. University at Albany/Albany Law School of Union University three plus three program initiated. (“From Honors Programs to Faculty Mentoring”, Update Special Report, [Sept. (?), 1989] vol. 12, no. 25, p. 3) "
1984,,5,"FebruaryAnnouncement of the creation of the Writers Institute at Albany by President O'Leary and William Kennedy, the head of the institute. The institute was funded by a MacArthur Foundation Grant to Kennedy. The Writers Institute renamed the New York State Writers Institute received permanent state funding. (Ibid., ""Kennedy to Direct Writers' Institute, University News, February 15, 1984, p. 1) "
1984,Spring,5,"Center for Computing and Disability founded.  Center for the Arts and Humanities established. (Programs & Priorities, 1980-90, p. 62) Later called Center for the Humanities. Est. to “foster studies, teaching, and research in the humanities and humanities related fields.” (""Center Explores Truth,”Update, Dec. 9, 1987, p. 1) "
1984,,5,"Center for Latin America and the Caribbean (Department of Puerto Rican, Latin American and Caribbean Studies) established. (Programs & Priorities, 1980-90, p. 62) "
1984,,5,"Small Business Development Center (Division of Continuing Studies) created. The University was one of the five original schools in NY to create a SBDC. The SBDC serves Albany, Schenetady, Rensselaer, Columbia, Greene, Fulton, Montgomery, Schoharie, Saratoga, Washington and Warren Counties. Individuals thinking of going into business and established small businesses with under $5 million in sales are eligible for assistance. (For a description of its programs see Christine Hanson McKnight, “Helping Small Business Survive,” Update, Oct. 3, 1990, p. 2-3; and Lisa James Goldsberry, ""A Clearing- house for Entrepeneurs at UAlbany,"" University Update, November 17, 1999, p. 5) "
1984,,6,"Athletic Hall of Fame established. (Carillon, Spring 1984, p. 2)  Degrees granted 1983-84: Bachelors , Masters 913, Doctorates 128. (Programs & Priorities, 1980-90, p. 54) "
1984,Summer,6,"-–Hawley Building stained glass windows restoration fund-raising campaign begun. The work was coordinated by the Alumni Association and paid for by gifts from the classes of 1928 (restored window over entrance), 1932 (restored class of 1921 W.W. I memorial window), 1933 (restores Francesca Martinez and Class of 1912 window), and 1952 (restores Class of 1911 window). (Carillon, Summer 1983, p. 1; “Class Gifts,” Carillon, Winter 1984, p. 9) "
1984,Fall,6,"Mean SAT scores of traditional freshmen 1,118. (Programs & Priorities, 1980-90, p. 26) "
1984,Fall,6,"General Education requirements reintroduced after thirteen year hiatus. ""Innovation Marks Return of Gen. Ed. Program,"" University News, February 29, 1984, p. 1 & 2) "
1984,September,6,"Crew added as a club sport for men and women with the intention of turning it into a varsity sport by 1985. (“Announcement of Crew general interest meeting,” n.d., Crew folder, 1984, University Relations Office Sports Files, Univ. Archives; Carillon, Spring 1985???, p. 4)"
1984,,6,"Collins Fellow Award established named for former President Evan R. Collins. The award honors faculty who “over a sustained period of time” have “exhibited extraordinary devotion to the University and the people in it.” Frank Carrino, Hispanic & Italian Studies, and Helen Horowitz, Economics, first recipients of the award in 1984. (Collins Award Folder, Vert. File, University Archives; Birr, 219) "
1984,,6,"Glen House at Camp Dippikill put on sale by University Auxiliary Services. (Carillon, Summer 1984, p. 3) "
1984,,6,"Mohawk Campus’s 100 acres put on sale by University Auxiliary Services for $100,000. (Carillon, Summer 1984, p. 3) "
1984,,6,"Nuclear Microbeam Analyzer installed, joint SUNYA/General Electric project. "
